timestamp,oat[C],elec_hvac[J],solar[W/m2],zone_load_rate[W]
1496712600,22.2,14521868.186148962,0.0,-275448.4400161713
1496713500,21.7,14428200.701447325,0.0,-273522.48053062515
1496714400,21.424999999999997,14350092.174296524,0.0,-271895.7906288435
1496715300,21.15,14276156.879519176,0.0,-270368.3608434934
1496716200,20.875,12864127.754805196,0.0,-267887.130015521
1496717100,20.6,12822026.13660479,0.0,-265316.32008991943
1496718000,20.3,13255093.931244591,0.0,-265714.343519828
1496718900,20.0,13258925.185542686,0.0,-264008.3720424948
1496719800,19.7,13232449.224947263,0.0,-261379.00207018232
1496720700,19.4,13203765.917721607,0.0,-258777.01698528422
1496721600,19.125,13725702.340928582,0.0,-260361.1480216369
1496722500,18.85,13867531.89650416,0.0,-260838.3998050935
1496723400,18.575000000000003,13875093.376266766,0.0,-259010.3797166169
1496724300,18.3,13873666.943976568,0.0,-256933.95499244268
1496725200,18.85,16073611.084418837,0.0,-272521.47835134884
1496726100,19.4,15507645.466081932,36.0,-260727.1009256199
1496727000,19.95,15598987.856730582,119.25,-265338.8187125025
1496727900,20.5,15675516.97775671,202.5,-270250.71536529897
1496728800,21.075,17519605.22668027,285.75,-272314.00443300884
1496729700,21.65,18035189.70962414,369.0,-275219.4110053301
1496730600,22.225,18255217.34509004,429.0,-277689.7727732286
1496731500,22.8,16583146.93796483,489.0,-259962.7613108174
1496732400,23.35,15660070.895240717,549.0,-252387.7856764116
1496733300,23.9,15668573.777330626,609.0,-253403.8745676754
1496734200,24.45,15434258.009286646,610.5,-252151.50393544836
1496735100,25.0,15651258.185925089,612.0,-253909.99375981727
1496736000,25.7,18810953.387676295,613.5,-261747.42669641174
1496736900,26.4,18695965.87895106,615.0,-261235.6510995597
1496737800,27.1,21467693.667704962,614.0,-288117.17667942337
1496738700,27.8,22015784.482596718,613.0,-314742.33666314004
1496739600,28.475,20362975.556710284,612.0,-294903.4627271525
1496740500,29.15,20113923.88907013,611.0,-294075.8503446387
1496741400,29.825,20100819.544188593,630.5,-293501.06809950806
1496742300,30.5,14765527.32339671,650.0,-244380.25870464568
1496743200,31.2,14865284.272241564,669.5,-246051.3578705124
1496744100,31.9,15176898.787431119,689.0,-251219.70155658617
1496745000,32.599999999999994,16260237.535037547,672.25,-259365.57418309466
1496745900,33.3,16069664.230634531,655.5,-262796.2318661832
1496746800,33.574999999999996,15810509.1465409,638.75,-262008.57147701332
1496747700,33.849999999999994,15710004.170024699,622.0,-263083.8368511729
1496748600,34.125,15820554.365527358,563.75,-265080.30044261034
1496749500,34.4,15913000.582216155,505.5,-266999.438605817
1496750400,34.699999999999996,17894913.050085787,447.25,-268240.841814561
1496751300,35.0,17879028.171811424,389.0,-270218.69093165646
1496752200,35.300000000000004,17960733.376186166,437.25,-271803.8428697432
1496753100,35.6,18069918.05509882,485.5,-273884.22001621115
1496754000,35.875,16150805.590767412,533.75,-275464.37788803567
1496754900,36.150000000000006,16398976.160290824,582.0,-277095.51314123976
1496755800,36.425000000000004,16477960.50290961,603.5,-278948.12850969506
1496756700,36.7,16555794.664484771,625.0,-280764.15029806574
1496757600,36.75,18850536.75894061,646.5,-286356.33760430425
1496758500,36.8,19045593.390997496,668.0,-289890.0496407401
1496759400,36.849999999999994,19103025.935416285,655.75,-291145.753454666
1496760300,36.9,19132758.367851567,643.5,-291560.90210125095
1496761200,36.925,24545189.15013026,631.25,-345080.56142496027
1496762100,36.95,24933441.703291852,619.0,-351550.9510672537
1496763000,36.975,25399124.794949908,576.75,-355432.81531532394
1496763900,37.0,23820282.635432925,534.5,-348509.8569423966
1496764800,37.05,24260346.061785206,492.25,-355308.1209555178
1496765700,37.1,24299425.457295567,450.0,-355062.9234575054
1496766600,37.150000000000006,24238395.349402104,430.75,-353943.39858305315
1496767500,37.2,17531831.644554503,411.5,-298747.76964882464
1496768400,36.925000000000004,20615082.271249637,392.25,-338910.5375507944
1496769300,36.650000000000006,20916350.16733215,373.0,-327862.1468731043
1496770200,36.375,21157267.18828534,311.5,-331222.3307369663
1496771100,36.1,21214818.744711466,250.0,-332443.8934060417
1496772000,35.825,29218909.853900146,188.5,-389745.5268548431
1496772900,35.55,30217599.929990146,127.0,-397009.9590590501
1496773800,35.275,30126252.756760273,95.5,-401087.1792414397
1496774700,35.0,28489548.529478796,64.0,-394103.5928838726
1496775600,34.725,29167805.861611478,32.5,-399604.7819914089
1496776500,34.45,28911414.381270044,0.0,-396555.87893601507
1496777400,34.175,28848430.489603974,0.0,-395054.6016065027
1496778300,33.9,28784248.002094254,0.0,-394032.5863087251
1496779200,33.525,28303667.388149668,0.0,-395087.9140199973
1496780100,33.15,28184045.06100913,0.0,-395392.83966422174
1496781000,32.775,28054771.258009568,0.0,-394232.3787065505
1496781900,32.4,27917936.456815593,0.0,-392757.52497479384
1496782800,32.025,24968385.21652755,0.0,-377098.6578081579
1496783700,31.65,24347099.567516916,0.0,-371592.219685246
1496784600,31.275,23975976.294140294,0.0,-369107.77989406633
1496785500,30.9,23746959.453134328,0.0,-366962.954351727
1496786400,30.525,20504491.05064861,0.0,-347340.36444250285
1496787300,30.15,19929789.26075924,0.0,-337769.4095595825
1496788200,29.775,20398856.68778537,0.0,-337727.16496420954
1496789100,29.4,19695067.092320263,0.0,-333187.8837254578
1496790000,28.849999999999998,17551870.34094184,0.0,-318552.5771490808
1496790900,28.299999999999997,17023265.96858931,0.0,-313923.8270566212
1496791800,27.75,16577256.740270536,0.0,-310592.95593149157
1496792700,27.2,16387991.409971545,0.0,-307982.57259345456
1496793600,26.65,15861154.005064175,0.0,-303709.5903790056
1496794500,26.1,15678650.916474191,0.0,-300209.566562926
1496795400,25.55,15562816.870302144,0.0,-297792.53399522556
1496796300,25.0,15456285.727089262,0.0,-295611.4428250423
1496797200,24.45,15122179.7746819,0.0,-291515.2188138639
1496798100,23.9,15002944.437092228,0.0,-288746.686816043
1496799000,23.35,14900699.517793927,0.0,-286487.37239138986
1496799900,22.8,14803443.144330055,0.0,-284383.16220602643
1496800800,22.625,14732397.208636358,0.0,-282833.1128490144
1496801700,22.450000000000003,14666337.218325451,0.0,-281418.7812280985
1496802600,22.275000000000002,14603674.727058725,0.0,-280074.09239144775
1496803500,22.1,14542982.688947888,0.0,-278784.0859666701
1496804400,21.900000000000002,14655243.716365851,0.0,-278646.8794080117
1496805300,21.700000000000003,14637033.384127634,0.0,-278068.8002548591
1496806200,21.5,14577152.535871128,0.0,-276833.72972523
1496807100,21.3,14518252.21848758,0.0,-275614.3530152094
1496808000,21.125,14964014.921193717,0.0,-278423.65185474313
1496808900,20.950000000000003,13720125.734848946,0.0,-279438.3834972422
1496809800,20.775000000000002,13718921.216704251,0.0,-278133.05100889585
1496810700,20.6,13726975.512273004,0.0,-276629.76586238993
1496811600,21.025000000000002,15929633.588698449,0.0,-294676.35091203655
1496812500,21.450000000000003,15863574.266617231,88.0,-275594.6928055316
1496813400,21.875,15692261.35628272,158.5,-277948.7749824544
1496814300,22.3,15609912.365303269,229.0,-280099.1213103833
1496815200,22.700000000000003,18091247.646695416,299.5,-279437.02531081164
1496816100,23.1,19170408.351417758,370.0,-282459.886042751
1496817000,23.499999999999996,19365155.254538238,439.5,-284398.6970035247
1496817900,23.9,16245208.091170223,509.0,-265578.0371627698
1496818800,24.324999999999996,15411609.925013272,578.5,-258539.76318447612
1496819700,24.75,15513526.505030947,648.0,-260032.7952729219
1496820600,25.175000000000004,15661472.263163812,669.75,-260595.47659566827
1496821500,25.6,15873662.70654796,691.5,-262194.8974422812
1496822400,26.300000000000004,18984799.70964029,713.25,-271446.352789947
1496823300,27.0,18889549.601409227,735.0,-271166.4979263155
1496824200,27.699999999999996,21845851.47152443,733.75,-298454.62078137265
1496825100,28.4,22802648.296990387,732.5,-327238.16041322536
1496826000,29.074999999999996,21111460.48171726,731.25,-305853.370411864
1496826900,29.75,20703501.598749023,730.0,-304255.3645303375
1496827800,30.425000000000004,20656051.449637275,724.5,-302879.97505454195
1496828700,31.1,15220790.863869408,719.0,-252429.95268145844
1496829600,31.800000000000004,15270068.440886786,713.5,-254659.78530849397
1496830500,32.5,15657265.901816083,708.0,-261475.58259772995
1496831400,33.199999999999996,16720360.23046865,752.5,-268166.28644053685
1496832300,33.9,16528094.165008591,797.0,-271058.34034315986
1496833200,34.224999999999994,16356667.109543322,841.5,-270219.90455108753
1496834100,34.55,16386723.76251428,886.0,-271296.14560514194
1496835000,34.875,16430800.598380473,892.75,-272313.0933689573
1496835900,35.2,16353025.047112107,899.5,-273265.6993564105
1496836800,35.525000000000006,18207509.019707635,906.25,-273627.18149914866
1496837700,35.85,18109565.690689687,913.0,-273977.8953793039
1496838600,36.175,18189413.6489998,928.75,-275361.30906751606
1496839500,36.5,18283563.40848563,944.5,-277080.3989863409
1496840400,36.825,16563089.08902148,960.25,-278227.8156908367
1496841300,37.15,16556910.213106396,976.0,-279404.85457209934
1496842200,37.474999999999994,16612640.091261622,972.0,-280739.97383308614
1496843100,37.8,16940170.67920606,968.0,-282061.95967163926
1496844000,37.8,19027999.361146662,964.0,-287062.56048677553
1496844900,37.8,19106330.807813462,960.0,-289995.7765186793
1496845800,37.8,19164048.998261973,954.75,-291170.13433577446
1496846700,37.8,19195869.615978073,949.5,-291655.46235611715
1496847600,37.8,23679256.16399883,944.25,-340127.6364172994
1496848500,37.8,24032085.395368293,939.0,-340993.6951159241
1496849400,37.8,23624160.579924345,927.5,-353709.121347688
1496850300,37.8,23382084.909696177,916.0,-349110.7313932237
1496851200,37.8,23711245.23928202,904.5,-354324.8635765645
1496852100,37.8,23764830.267761055,893.0,-354554.6892482963
1496853000,37.8,23714953.66231398,869.5,-353785.1037292231
1496853900,37.8,18064581.653458428,846.0,-301172.04782033095
1496854800,37.525,21026576.98710483,822.5,-341918.1626563277
1496855700,37.25,21706607.549705863,799.0,-332167.5685622346
1496856600,36.975,21872667.036586486,746.25,-336281.6327398027
1496857500,36.7,21998617.479467493,693.5,-338900.2941386734
1496858400,36.400000000000006,30065165.842673216,640.75,-390851.31154281594
1496859300,36.1,30779817.345332764,588.0,-402099.6528712251
1496860200,35.8,30618740.701850723,465.0,-403903.0959864665
1496861100,35.5,30589357.54441026,342.0,-402977.37273470865
1496862000,35.225,31184496.41028054,219.0,-406794.3281909948
1496862900,34.95,30240476.695110615,0.0,-402251.8742678418
1496863800,34.675,29540617.048289154,0.0,-401386.09360343666
1496864700,34.4,29449939.30441675,0.0,-399758.4633693802
1496865600,33.699999999999996,28870339.6272188,0.0,-399937.98982909747
1496866500,33.0,28754012.770330675,0.0,-399765.41507803916
1496867400,32.300000000000004,28615785.97461468,0.0,-398189.0636799145
1496868300,31.6,28478923.19557158,0.0,-396407.8072955095
1496869200,30.925000000000004,25666662.591990203,0.0,-380066.439749811
1496870100,30.25,25151718.249313343,0.0,-373793.1094386307
1496871000,29.574999999999996,24716239.238956045,0.0,-370649.29777186376
1496871900,28.9,24459766.327853665,0.0,-367666.1669120076
1496872800,28.199999999999996,20637637.4339898,0.0,-347340.1137062167
1496873700,27.5,20003010.268678516,0.0,-336876.7053352658
1496874600,26.800000000000004,20391837.888976783,0.0,-336095.1924374771
1496875500,26.1,19611022.25113943,0.0,-330868.32293322927
1496876400,25.825000000000003,17473541.09788576,0.0,-316206.52900277363
1496877300,25.55,17091634.716003835,0.0,-311785.01141337346
1496878200,25.275,16795923.586075723,0.0,-308768.18468182214
1496879100,25.0,16652922.427233016,0.0,-306469.5820920477
1496880000,24.725,16291298.79715439,0.0,-302585.0797318914
1496880900,24.45,15868604.266475186,0.0,-299501.27700049017
1496881800,24.174999999999997,15769214.15784389,0.0,-297550.0124516165
1496882700,23.9,15547100.000526838,0.0,-295845.43902332266
1496883600,23.624999999999996,15195392.578041155,0.0,-292327.0523493257
1496884500,23.35,15093887.06926547,0.0,-290068.6173428695
1496885400,23.075000000000003,14974971.86850713,0.0,-288338.19119441
1496886300,22.8,14897333.093821289,0.0,-286720.4667388727
1496887200,22.525000000000002,14821538.238486895,0.0,-285103.3750071315
1496888100,22.25,14742598.900153494,0.0,-283532.4483328187
1496889000,21.974999999999998,14670352.622818338,0.0,-281954.8205194412
1496889900,21.7,14598236.557855641,0.0,-280382.9509005006
1496890800,21.4,14698929.449496422,0.0,-279985.97754956817
1496891700,21.1,13309848.034461392,0.0,-279133.45507296396
1496892600,20.8,13283813.744381472,0.0,-276249.4724527426
1496893500,20.5,13186248.063971298,0.0,-273509.46038752
1496894400,20.225,13666436.844198443,0.0,-274969.16421558335
1496895300,19.95,13708925.648503555,0.0,-275251.8094106378
1496896200,19.674999999999997,13705172.428194648,0.0,-273283.76917665487
1496897100,19.4,13693584.144963015,0.0,-271072.59383543005
1496898000,20.0,15825336.78124027,0.0,-288805.93550884194
1496898900,20.6,15155189.369456105,90.0,-273011.8191003208
1496899800,21.200000000000003,15293742.292770462,194.75,-277638.3238208129
1496900700,21.8,15577284.018766098,299.5,-280249.58875695174
1496901600,22.425,17413238.61979761,404.25,-279530.36251249583
1496902500,23.05,19210876.984969012,509.0,-283728.2121144459
1496903400,23.675,19558037.978747528,561.5,-285566.51187867025
1496904300,24.3,16311500.57712026,614.0,-266753.84524684626
1496905200,24.900000000000002,15485619.36282276,666.5,-260436.5605056478
1496906100,25.5,15636471.523037422,719.0,-261920.69314706806
1496907000,26.099999999999998,15833290.56947168,742.5,-262598.0797959069
1496907900,26.7,15958403.63483663,766.0,-264299.91302897653
1496908800,27.575,19033194.60064149,789.5,-273309.57951737184
1496909700,28.45,18937886.892432254,813.0,-273012.020826025
1496910600,29.325,21924923.10474722,826.75,-302520.8797653585
1496911500,30.2,22856068.885875583,840.5,-331827.04201465077
1496912400,31.075,21196208.48159746,854.25,-310796.31300723564
1496913300,31.950000000000003,20771165.298371226,868.0,-309456.26285244554
1496914200,32.825,20630955.72624528,874.5,-308058.6885368863
1496915100,33.7,15318956.976803701,881.0,-255307.99091206287
1496916000,34.575,15531167.192861626,887.5,-259444.45217737052
1496916900,35.45,15902463.158925772,894.0,-267117.561528174
1496917800,36.325,17063944.889047064,900.75,-273247.4904219462
1496918700,37.2,16743151.691650908,907.5,-276438.2504267973
1496919600,37.300000000000004,16590328.16250697,914.25,-276038.9562496653
1496920500,37.400000000000006,16703889.830725795,921.0,-277577.99393466534
1496921400,37.5,16761562.406293064,922.25,-279001.91202222434
1496922300,37.6,16847426.461986672,923.5,-280302.9622684533
1496923200,37.675000000000004,18551429.763750825,924.75,-280982.24045272253
1496924100,37.75,18466786.470930792,926.0,-281665.9622683784
1496925000,37.824999999999996,18522215.538207244,925.75,-282846.5771028339
1496925900,37.9,18583230.806259494,925.5,-284143.19046857726
1496926800,38.0,16687156.161454469,925.25,-284804.57319574256
1496927700,38.099999999999994,16643131.558106812,925.0,-285441.6071368771
1496928600,38.199999999999996,17095884.168740015,920.25,-286378.6766752735
1496929500,38.3,17229976.426530432,915.5,-287348.646850795
1496930400,38.349999999999994,19228138.198641878,910.75,-292252.170498365
1496931300,38.4,19304962.951400086,906.0,-295187.55433650396
1496932200,38.45,19360211.571593292,896.75,-296400.0895413491
1496933100,38.5,19734473.684989538,887.5,-297020.81455523806
1496934000,38.55,23857453.974324163,878.25,-346085.56575456227
1496934900,38.6,24224517.285954546,869.0,-346596.5789118018
1496935800,38.650000000000006,25819316.583411988,852.75,-359269.9002509597
1496936700,38.7,24260477.251085684,836.5,-354706.19683453284
1496937600,38.75,24599964.085509073,820.25,-359980.5431243831
1496938500,38.8,24642800.95682824,804.0,-360336.36658077786
1496939400,38.849999999999994,24577386.294575524,773.5,-359630.0025292485
1496940300,38.9,18372538.77445165,743.0,-308034.45002393774
1496941200,38.574999999999996,21295027.7072702,712.5,-348344.07858262863
1496942100,38.25,21907747.588710174,682.0,-337456.8956196423
1496943000,37.925000000000004,22182984.171523947,617.0,-341209.52004663914
1496943900,37.6,22288500.336666234,552.0,-343571.02683006314
1496944800,37.275000000000006,30206855.756830633,487.0,-398032.89571745426
1496945700,36.95,30937358.85739363,422.0,-407564.3776545726
1496946600,36.625,30769432.631335344,324.75,-409397.81274867675
1496947500,36.3,30603631.406409055,227.5,-407030.7453044816
1496948400,35.974999999999994,31105691.359093614,130.25,-409846.8923687235
1496949300,35.65,29658150.97347424,0.0,-406219.58744960395
1496950200,35.325,29574472.250073794,0.0,-405179.5522939971
1496951100,35.0,29495067.107777514,0.0,-403604.09423727804
1496952000,34.25,28904770.02364628,0.0,-403785.27862675913
1496952900,33.5,28810233.378309995,0.0,-403761.66526234476
1496953800,32.75,28674993.534106486,0.0,-402222.38810110564
1496954700,32.0,28545046.10122141,0.0,-400475.1615147161
1496955600,31.275,25753542.57846095,0.0,-384211.121946511
1496956500,30.55,25216679.813139763,0.0,-377697.9074636122
1496957400,29.825000000000003,24815257.35151157,0.0,-374771.1631091742
1496958300,29.1,24573617.81393211,0.0,-371880.80782308464
1496959200,28.35,20790061.910212763,0.0,-351505.84846004285
1496960100,27.6,20174348.484837107,0.0,-341227.6754850017
1496961000,26.85,20562815.984682646,0.0,-340479.4313795818
1496961900,26.1,19764703.216710474,0.0,-335185.03565402626
1496962800,25.875000000000004,17617898.298311356,0.0,-320481.76169103524
1496963700,25.65,17232732.283288192,0.0,-316037.3412400801
1496964600,25.424999999999997,17046632.102344163,0.0,-312934.4074872144
1496965500,25.2,16780027.08019265,0.0,-310576.9906809389
1496966400,24.95,16411738.785818217,0.0,-306584.27951492777
1496967300,24.7,16098995.304753907,0.0,-303357.125244915
1496968200,24.45,15875044.85563243,0.0,-301278.6515740684
1496969100,24.2,15646650.125676988,0.0,-299424.9381223165
1496970000,23.974999999999998,15326280.622248339,0.0,-295797.3143093464
1496970900,23.75,15187085.569267476,0.0,-293452.7938929991
1496971800,23.525000000000002,15100782.265236424,0.0,-291646.44337315334
1496972700,23.3,14984830.839853125,0.0,-290001.6928209785
1496973600,23.125,14911419.9192582,0.0,-288474.7534060172
1496974500,22.950000000000003,14840831.29000249,0.0,-286993.29629875347
1496975400,22.775000000000002,14772437.24311389,0.0,-285557.8797887663
1496976300,22.6,14705805.50310995,0.0,-284167.05615100637
1496977200,22.400000000000002,15105942.77615275,0.0,-285783.4939301283
1496978100,22.200000000000003,15077054.063585952,0.0,-285311.1533607006
1496979000,22.0,15009882.706905806,0.0,-283917.98085309257
1496979900,21.8,14943497.382007752,0.0,-282557.69797948695
1496980800,21.625,15407949.672709495,0.0,-285293.8687926688
1496981700,21.450000000000003,15502407.304203184,0.0,-286852.13279648515
1496982600,21.275000000000002,15471095.488267658,0.0,-286140.8913420213
1496983500,21.1,14073937.231726369,0.0,-285200.22599114955
1496984400,21.85,17794283.886546947,0.0,-303118.3999483007
1496985300,22.6,17036742.173382387,62.0,-281818.305607043
1496986200,23.35,17404058.757269263,158.5,-284759.483979194
1496987100,24.1,17623420.56072239,255.0,-287615.2201908654
1496988000,24.825000000000003,19951303.087007716,351.5,-288042.72439501755
1496988900,25.55,20413591.27268976,448.0,-292538.189267932
1496989800,26.275,20628987.500448354,502.25,-294532.43736112386
1496990700,27.0,17040848.90806464,556.5,-275551.22162473947
1496991600,27.75,16220256.78489663,610.75,-268733.421855811
1496992500,28.5,18263111.09412204,665.0,-291434.85650272475
1496993400,29.25,17468243.734226998,692.5,-294060.57093648094
1496994300,30.0,17539918.15217554,720.0,-292456.4866359915
1496995200,30.375,23220754.57429409,747.5,-316097.8095878514
1496996100,30.75,23848114.19161418,775.0,-322068.4675496283
1496997000,31.125,22909683.773741677,790.5,-332195.28151721205
1496997900,31.5,22505430.8592463,806.0,-325232.70332426013
1496998800,31.85,20680943.495106906,821.5,-310732.6860010126
1496999700,32.2,20479023.19081532,837.0,-306939.87455997925
1497000600,32.55,20506739.061888456,845.0,-306226.43053996994
1497001500,32.9,15258793.703343952,853.0,-256611.28880949237
1497002400,33.275,15292969.64632141,861.0,-257237.48295588503
1497003300,33.65,15653628.909376714,869.0,-262196.1941294762
1497004200,34.025,16700037.136667438,873.75,-269854.0215290218
1497005100,34.4,16523511.550258217,878.5,-273184.82667739113
1497006000,34.724999999999994,16365369.149086514,883.25,-272640.5539341917
1497006900,35.05,16311731.893575674,888.0,-274324.93912811624
1497007800,35.375,16290165.315632073,889.5,-275945.77133489796
1497008700,35.7,16361110.663736254,891.0,-277472.88557302835
1497009600,36.025000000000006,18361870.76339744,892.5,-278487.2456078434
1497010500,36.35,18295199.435483336,894.0,-279544.7753159303
1497011400,36.675,18380769.261464655,891.5,-281173.31809539767
1497012300,37.0,18470371.58147193,889.0,-282959.83482757787
1497013200,37.325,16485661.473759837,886.5,-284139.60288573656
1497014100,37.65,16466175.462159304,884.0,-285316.53573859023
1497015000,37.974999999999994,16511377.915943844,866.75,-286571.73417471134
1497015900,38.3,16551354.62711754,849.5,-287729.3466649045
1497016800,38.349999999999994,18910367.61747391,832.25,-292551.2661581004
1497017700,38.4,18969858.79694877,815.0,-295294.1421419205
1497018600,38.45,19107650.58211813,765.25,-296455.18730300013
1497019500,38.5,19151238.361760426,715.5,-297201.3451459682
1497020400,38.55,24584450.738104906,665.75,-350835.67104571254
1497021300,38.6,25022555.18990966,616.0,-356471.75800972525
1497022200,38.650000000000006,24259653.95587261,625.5,-363574.3318000037
1497023100,38.7,23940904.434020724,635.0,-358010.8162197505
1497024000,38.75,24348888.62889804,644.5,-364833.2504917498
1497024900,38.8,24412917.622868508,654.0,-365333.16214707855
1497025800,38.849999999999994,24365566.132576887,646.0,-364665.4618467101
1497026700,38.9,18056449.5401989,638.0,-310035.6796412443
1497027600,38.625,21258795.35222911,630.0,-351711.9837443162
1497028500,38.349999999999994,21725467.50687983,622.0,-339557.41192867345
1497029400,38.074999999999996,22013921.813022636,551.25,-343440.1383421474
1497030300,37.8,22098066.523448408,480.5,-345407.90873628884
1497031200,37.525,29643512.97814747,409.75,-403863.36988260056
1497032100,37.25,30637101.305754185,339.0,-411529.3098401378
1497033000,36.975,30499548.755176008,259.25,-415489.7067891696
1497033900,36.7,28855192.031481747,179.5,-408032.91619570716
1497034800,36.425000000000004,29529412.62405101,99.75,-412944.3820274583
1497035700,36.150000000000006,29244559.605603077,0.0,-409403.246682318
1497036600,35.875,29160488.573995084,0.0,-407625.13339249167
1497037500,35.6,29098097.586367924,0.0,-406526.61763300345
1497038400,35.075,28553576.588788662,0.0,-407095.305811887
1497039300,34.55,28438611.45272763,0.0,-407272.53571725596
1497040200,34.025,28266052.278871026,0.0,-405666.206272042
1497041100,33.5,28127448.776109777,0.0,-404072.1174161518
1497042000,33.0,24951758.74269192,0.0,-388290.72729423706
1497042900,32.5,24417314.571885943,0.0,-382419.0704537651
1497043800,32.0,24231673.46972875,0.0,-379918.29557166976
1497044700,31.5,24010017.81716335,0.0,-377657.8591789083
1497045600,30.975,21118933.4513287,0.0,-357662.49083799793
1497046500,30.45,20271998.415395416,0.0,-348091.0111728061
1497047400,29.924999999999997,20747301.400965303,0.0,-347924.5173071686
1497048300,29.4,20017237.407199103,0.0,-343260.7850102745
1497049200,29.025,17851427.046386488,0.0,-328676.04066201265
1497050100,28.65,17443760.358895533,0.0,-324107.91858614836
1497051000,28.275,17236810.958602723,0.0,-320838.6993274614
1497051900,27.9,17061903.90813851,0.0,-318268.74723447504
1497052800,27.549999999999997,16912739.575227343,0.0,-315929.8748226331
1497053700,27.2,16652549.640936526,0.0,-313292.6713304564
1497054600,26.85,16436341.011974674,0.0,-311293.41297389154
1497055500,26.5,16133815.42274497,0.0,-309418.9019815161
1497056400,26.125,15548472.013456015,0.0,-303707.10225005413
1497057300,25.75,15380716.52878138,0.0,-300531.6108595241
1497058200,25.375,15243146.01927941,0.0,-298350.62986519025
1497059100,25.0,15138058.041236697,0.0,-296404.49227964587
1497060000,25.0,15068405.153615894,0.0,-295067.7158737331
1497060900,25.0,15004056.209772343,0.0,-293871.6465005118
1497061800,25.0,14946117.906864218,0.0,-292761.0932549799
1497062700,25.0,14890467.952348394,0.0,-291723.46914362255
1497063600,25.0,15012782.918820815,0.0,-291878.0654475162
1497064500,25.0,15004175.266578864,0.0,-291614.67749367806
1497065400,25.0,14959322.96416585,0.0,-290718.5132169499
1497066300,25.0,14914456.302804895,0.0,-289843.49369956803
1497067200,25.0,14912546.888897244,0.0,-289260.8574708876
1497068100,25.0,14942332.575761221,0.0,-289194.9713712315
1497069000,25.0,14911058.056786709,0.0,-288515.2208577046
1497069900,25.0,14877304.64523029,0.0,-287780.55101057386
1497070800,25.275,16802193.37349086,0.0,-302633.37776424317
1497071700,25.55,15736481.853747666,32.0,-275741.3994935332
1497072600,25.825000000000003,16014824.51534433,117.5,-277620.60023728036
1497073500,26.1,16184633.709832167,203.0,-279733.1564849868
1497074400,26.375000000000004,17432168.832597755,288.5,-279435.75824306137
1497075300,26.65,18002042.050804988,374.0,-282860.68524293014
1497076200,26.924999999999997,17997211.300881416,430.75,-282961.4672252999
1497077100,27.2,14670590.497422352,487.5,-264152.1737355705
1497078000,27.474999999999998,17999252.45167963,544.25,-302957.33273312036
1497078900,27.75,17763107.9325737,601.0,-301484.55147589504
1497079800,28.025000000000002,18038584.6939937,625.0,-311227.4676949113
1497080700,28.3,18117249.513983402,649.0,-312105.1549856605
1497081600,28.725,23557906.956721425,673.0,-331122.75492282084
1497082500,29.15,23832089.35422694,697.0,-331773.51587047946
1497083400,29.575,22980146.320228554,720.25,-345863.50623654504
1497084300,30.0,22761872.298004355,743.5,-340434.8158796234
1497085200,30.4,21202636.798526198,766.75,-323856.7687829275
1497086100,30.8,21174207.125109352,790.0,-320569.7427317019
1497087000,31.200000000000003,21224240.21297092,799.25,-320103.91717271775
1497087900,31.6,15737440.197095726,808.5,-267453.8144158468
1497088800,32.025000000000006,15499595.854094803,817.75,-267505.84461202024
1497089700,32.45,15872369.13512904,827.0,-274073.17254257976
1497090600,32.875,16915803.848355036,833.5,-279706.8704151363
1497091500,33.3,16723614.820260027,840.0,-282646.5918554582
1497092400,33.525,16556214.22499395,846.5,-282156.9255876551
1497093300,33.75,16516698.964373466,853.0,-283012.5129579139
1497094200,33.975,16496483.89071478,852.75,-284411.7825097421
1497095100,34.2,16569339.625407299,852.5,-285815.0665339846
1497096000,34.45,18556511.467542753,852.25,-286610.61436618207
1497096900,34.7,18481864.795047347,852.0,-287418.60243837157
1497097800,34.95,18555043.66187952,850.5,-288842.7970600854
1497098700,35.2,18634957.86456867,849.0,-290429.9623780925
1497099600,35.425000000000004,16562428.059546366,847.5,-291339.7195436526
1497100500,35.650000000000006,16600207.845521675,846.0,-292200.59383944166
1497101400,35.875,16514974.18894503,839.75,-293371.612306411
1497102300,36.1,16554557.10594228,833.5,-294547.35205863276
1497103200,36.2,18732527.27437151,827.25,-296091.72673500696
1497104100,36.3,18805251.922158487,821.0,-297343.8948859166
1497105000,36.4,18860578.475632243,808.0,-298157.0382695487
1497105900,36.5,18992807.919897273,795.0,-298783.0157987523
1497106800,36.575,24452401.663461383,782.0,-342397.9401136249
1497107700,36.65,24829250.494988725,769.0,-346783.29025709303
1497108600,36.724999999999994,24043808.122109402,750.25,-352974.3006275928
1497109500,36.8,23715705.653882973,731.5,-345891.0286862929
1497110400,36.9,24126130.370249163,712.75,-357590.5666524236
1497111300,37.0,24129715.912364822,694.0,-358483.727982354
1497112200,37.1,24081083.019017894,659.5,-358206.1798333532
1497113100,37.2,17683802.161503676,625.0,-302514.3749895172
1497114000,36.875,21047800.842626005,590.5,-350928.0315351227
1497114900,36.55,21520930.840750325,556.0,-339687.39219983836
1497115800,36.224999999999994,21686661.132145517,490.5,-343948.9614545417
1497116700,35.9,21726943.36294878,425.0,-345877.2871420427
1497117600,35.574999999999996,28869453.72793301,359.5,-391581.58518233267
1497118500,35.25,29777658.64949763,294.0,-399813.040472767
