timestamp,oat[C],elec_hvac[J],solar[W/m2],zone_load_rate[W]
1502742600,17,173676362.7,0,-120711.9115
1502743500,17,171687879.8,0,-119742.1255
1502744400,17,147109391.8,0,0
1502745300,17,151554791.2,0,0
1502746200,17,156416667.1,0,0
1502747100,17,161602849,0,0
1502748000,17,154281961.4,0,0
1502748900,17,147275698.5,0,0
1502749800,17,140511559.1,0,0
1502750700,17,135862710.2,0,-33316.75393
1502751600,17,134375617.1,0,-33714.87979
1502752500,17,132211309.9,0,0
1502753400,17,131747565.9,0,0
1502754300,17,131375532.1,0,0
1502755200,17,132626547.4,0,-32609.69894
1502756100,17,132381211.9,0,-33186.63983
1502757000,17,130620897.6,0,0
1502757900,17,130436086.7,0,0
1502758800,16.75,125730290.7,0,0
1502759700,16.5,124484520.9,0,-31877.34116
1502760600,16.25,121635497.1,0,-32281.52141
1502761500,16,117189566.5,0,0
1502762400,16,117010365.8,0,0
1502763300,16,116985800.1,0,0
1502764200,16,118532485.1,0,-31150.50431
1502765100,16,118529520.4,0,-31901.31023
1502766000,16,129602397.9,0,0
1502766900,16,134091328.3,0,0
1502767800,16,129123835.2,0,0
1502768700,16,135275580.4,0,-31160.92612
1502769600,16,134964555.7,0,-31848.86224
1502770500,16,158070009.4,0,-6848.378026
1502771400,16,159792998.8,0,-40841.70315
1502772300,16,135041707.4,0,-32708.60587
1502773200,16,169456830.9,0,-107213.5167
1502774100,16,149913034.4,0,-108784.5258
1502775000,16,147650202.8,10.25,-109500.3394
1502775900,16,147477439.9,20.5,-110231.1551
1502776800,16.25,162966630.1,30.75,-112822.0792
1502777700,16.5,179279586.3,41,-115151.2621
1502778600,16.75,194483548.4,30.75,-116208.0142
1502779500,17,209960034.1,20.5,-116551.4086
1502780400,17.5,231377219.6,10.25,-137855.4341
1502781300,18,240010895.7,0,-144170.4084
1502782200,18.5,247672560.4,157.5,-162542.9551
1502783100,19,257415865.5,315,-202378.0975
1502784000,19.5,271433266.3,472.5,-247995.7595
1502784900,20,285865873.3,630,-312335.6295
1502785800,20.5,297307039.9,668,-353628.296
1502786700,21,307199010.7,706,-385081.7051
1502787600,21.25,306978072.1,744,-411684.0419
1502788500,21.5,310950721,782,-436829.4371
1502789400,21.75,313415247.7,749.25,-461137.7223
1502790300,22,316461573.8,716.5,-484684.657
1502791200,22.25,319805861.5,683.75,-506199.337
1502792100,22.5,318066929.5,651,-523680.9889
1502793000,22.75,312935177.6,495.75,-511646.2987
1502793900,23,306445994,340.5,-490141.5209
1502794800,23.25,290661107.2,185.25,-435089.0966
1502795700,23.5,294121662.9,30,-403850.2505
1502796600,23.75,297410770.4,27,-397446.473
1502797500,24,301883710.2,24,-397467.8144
1502798400,24,317386538.2,21,-424204.7094
1502799300,24,315364897.7,18,-426608.2637
1502800200,24,313996408.8,15,-414113.5677
1502801100,24,311227456.1,12,-395892.8969
1502802000,24.25,309157433.8,9,-377256.4358
1502802900,24.5,310815191.8,6,-358225.6221
1502803800,24.75,316232986.6,138.5,-386885.4055
1502804700,25,325321365.4,271,-434517.8199
1502805600,24.75,377051662.6,403.5,-477653.5855
1502806500,24.5,336500099.2,536,-525771.7956
1502807400,24.25,322189981.8,425.75,-529935.0537
1502808300,24,313967924.7,315.5,-506541.866
1502809200,23.75,317589145.2,205.25,-482947.5712
1502810100,23.5,320405307.8,95,-454906.6444
1502811000,23.25,326779167.2,116.5,-449792.877
1502811900,23,332679745.8,138,-445358.2034
1502812800,22.5,293369613.6,159.5,-377644.5082
1502813700,22,283405422.1,181,-365437.4378
1502814600,21.5,273381071.5,219.5,-354551.5596
1502815500,21,264056323.6,258,-347686.5245
1502816400,20.75,256199364.6,296.5,-321693.0609
1502817300,20.5,253934595.1,335,-315792.0783
1502818200,20.25,251251387.6,320.25,-303699.531
1502819100,20,248361961.8,305.5,-288998.9287
1502820000,20,247340404,290.75,-277860.2134
1502820900,20,246075231.9,276,-262035.7796
1502821800,20,244625826.3,207,-241539.8441
1502822700,20,241980099.1,0,-196753.4746
1502823600,19.75,238685259.6,0,-178400.874
1502824500,19.5,235981013.1,0,-168350.6435
1502825400,19.25,233342197.2,0,-160891.8073
1502826300,19,230706029.5,0,-154661.2251
1502827200,18.25,214665173.4,0,-147951.0315
1502828100,17.5,197448324.6,0,-141384.9377
1502829000,16.75,179101459.2,0,-135038.5794
1502829900,16,159397506.2,0,-128832.5334
1502830800,15.5,118089546.5,0,0
1502831700,15,105777136.9,0,0
1502832600,14.5,100356939.5,0,0
1502833500,14,213815275.8,0,-30274.68146
1502834400,14,212519288.5,0,-30972.84783
1502835300,14,209886369.7,0,0
1502836200,14,210054343,0,0
1502837100,14,87252299.3,0,-30319.8074
1502838000,13.5,216555490.1,0,-30381.98886
1502838900,13,215978271.2,0,0
1502839800,12.5,214266518.5,0,0
1502840700,12,213984505.5,0,0
1502841600,12.25,90194904.04,0,-28054.2307
1502842500,12.5,223497085.4,0,-29100.94014
1502843400,12.75,223674940.5,0,0
1502844300,13,220936901.1,0,0
1502845200,13.25,220413416.7,0,0
1502846100,13.5,71331699.67,0,-28867.92785
1502847000,13.75,224016933.3,0,-29888.17078
1502847900,14,221831725.2,0,0
1502848800,13.75,220577792.8,0,0
1502849700,13.5,71004993.65,0,-28848.26335
1502850600,13.25,223795578.2,0,-29419.64318
1502851500,13,221507013.3,0,0
1502852400,12.75,77727293.06,0,-29821.49133
1502853300,12.5,232600934.7,0,-28595.91581
1502854200,12.25,220594216.4,0,0
1502855100,12,219505136.3,0,0
1502856000,12,219275523.2,0,0
1502856900,12,120439848.7,0,-35760.40439
1502857800,12,117263661.8,0,-34735.8891
1502858700,12,222304466,0,0
1502859600,12.25,144315331,0,-92234.36846
1502860500,12.5,132753330.9,188,-98069.18296
1502861400,12.75,161669587.5,278.25,-104742.0297
1502862300,13,180735224.4,368.5,-132771.246
1502863200,13.5,181957515.1,458.75,-151277.9328
1502864100,14,181610679.6,549,-176625.2859
1502865000,14.5,179825561,605.5,-195642.257
1502865900,15,177726392.5,662,-212330.5214
1502866800,15.5,218214621.7,718.5,-259931.529
1502867700,16,233234548.7,775,-289205.2379
1502868600,16.5,242905545.2,741.75,-305596.9282
1502869500,17,254271480.5,708.5,-326739.4845
1502870400,17.25,259884899.6,675.25,-350232.4216
1502871300,17.5,264677917.5,642,-373882.8936
1502872200,17.75,264705595.3,486,-372899.0418
1502873100,18,262972742.2,330,-358204.9937
1502874000,18.25,252027426.2,174,-338707.3326
1502874900,18.5,246010937.9,18,-312976.4088
1502875800,18.75,241939119.7,19.5,-310694.5038
1502876700,19,239157740,21,-314714.6509
1502877600,19.25,251904734.3,22.5,-321117.5038
1502878500,19.5,261423260,24,-326273.6436
1502879400,19.75,275903187.2,192.25,-360403.6757
1502880300,20,290993295,360.5,-403372.9988
1502881200,20.5,281003941.8,528.75,-419095.8424
1502882100,21,288733012.3,697,-462861.3282
1502883000,21.5,291988204.2,717.5,-480482.9972
1502883900,22,295689226,738,-491698.317
1502884800,22,314001535.7,758.5,-528279.6197
1502885700,22,312098961.3,779,-538878.0385
1502886600,22,314275136.2,687.25,-547767.7617
1502887500,22,315302478.4,595.5,-554811.7785
1502888400,22.5,310643254.1,503.75,-562741.8604
1502889300,23,310867863.8,412,-570433.3185
1502890200,23.5,299611407.7,315,-548403.5109
1502891100,24,300266108.2,218,-519548.2342
1502892000,23.5,285346101.7,121,-480185.4849
1502892900,23,339782509.6,24,-433781.02
1502893800,22.5,276504598.4,80,-435922.1874
1502894700,22,255898119.6,136,-446067.5423
1502895600,22.5,406720653.9,192,-448301.8261
1502896500,23,314512552,248,-486885.5759
1502897400,23.5,336124287,282,-488093.562
1502898300,24,460027943.6,316,-486184.0354
1502899200,23.55,311608054.8,350,-432650.2495
1502900100,23.1,313328816.6,384,-418444.752
1502901000,22.65,306665009.7,288,-389880.6923
1502901900,22.2,299675773.3,192,-352081.2264
1502902800,21.65,287207142.4,96,-291416.448
1502903700,21.1,280045307.5,0,-245288.0748
1502904600,20.55,274934392.6,20.25,-225018.2138
1502905500,20,270144150.1,40.5,-213418.4001
1502906400,19.25,254707740.1,60.75,-204707.1721
1502907300,18.5,238830998.9,81,-195913.5485
1502908200,17.75,222079956.1,60.75,-181746.9703
1502909100,17,203790867.1,0,-158105.2883
1502910000,16.75,198763495,0,-147773.6353
1502910900,16.5,194242472.9,0,-141096.7486
1502911800,16.25,189670204,0,-136157.3085
1502912700,16,184989938.9,0,-131812.9055
1502913600,15.5,174246129.8,0,-127171.976
1502914500,15,162812101.7,0,-122714.9289
1502915400,14.5,151497718.3,0,-118495.5862
1502916300,14,139956332.5,0,-114266.8139
1502917200,14.25,211856644.5,0,0
1502918100,14.5,210226674.1,0,0
1502919000,14.75,209600648,0,0
1502919900,15,210008525.4,0,0
1502920800,14.5,210271646.8,0,0
1502921700,14,212182379.2,0,-30081.85965
1502922600,13.5,212586269.2,0,-30465.40511
1502923500,13,211418095.5,0,0
1502924400,13,211827004.8,0,0
1502925300,13,212343462,0,0
1502926200,13,214343721.7,0,-28658.1146
1502927100,13,214752127,0,-29428.94239
1502928000,13,213577463.7,0,0
1502928900,13,213929453.9,0,0
1502929800,13,214261379.2,0,0
1502930700,13,214575634,0,0
1502931600,12.75,214760135.3,0,0
1502932500,12.5,214932859.9,0,0
1502933400,12.25,215100144.3,0,0
1502934300,12,215250651.1,0,0
1502935200,12.25,215693934,0,0
1502936100,12.5,216090787.3,0,0
1502937000,12.75,216437031.8,0,0
1502937900,13,216764566.3,0,0
1502938800,12.5,136367361.6,0,-29109.04992
1502939700,12,229104614.7,0,-27654.50726
1502940600,11.5,217358568.4,0,0
1502941500,11,216668377.1,0,0
1502942400,11.75,216831870,0,0
1502943300,12.5,165623479.4,0,-36137.33248
1502944200,13.25,175180783.3,0,-36102.12596
1502945100,14,221378867,0,0
1502946000,14,202720724.5,0,-96757.55197
1502946900,14,191029940,121,-100460.013
1502947800,14,199174464.8,182.5,-103530.7866
1502948700,14,201672771.4,244,-109491.893
1502949600,14.75,218557982.1,305.5,-132588.8336
1502950500,15.5,226910872.1,367,-147930.5767
1502951400,16.25,235213363.6,417.5,-166223.2461
1502952300,17,243298968.9,468,-182753.0246
1502953200,17.5,270842548.3,518.5,-231555.8465
1502954100,18,281536866.9,569,-258128.2238
1502955000,18.5,287999833.3,614.75,-282966.6431
1502955900,19,295307503.3,660.5,-303610.5911
1502956800,19.5,302528271.1,706.25,-330761.2174
1502957700,20,308614318.3,752,-363994.1046
1502958600,20.5,313357761.8,786.75,-389609.3003
1502959500,21,317446196.1,821.5,-414967.7961
1502960400,21.25,317979707.1,856.25,-436845.2898
1502961300,21.5,319950732.3,891,-458634.0646
1502962200,21.75,321121230.8,883.75,-477207.6559
1502963100,22,367902429.7,876.5,-490705.6094
1502964000,22.25,323540052.3,869.25,-509743.8409
1502964900,22.5,331695082.5,862,-519635.4268
1502965800,22.75,335754663.1,857,-530262.7729
1502966700,23,334315949,852,-537760.9021
1502967600,23.5,320489330.4,847,-519773.3405
1502968500,24,326993397,842,-526394.604
1502969400,24.5,330171126.7,857.75,-530271.8555
1502970300,25,334491071.9,873.5,-536509.5615
1502971200,25.25,367055076.2,889.25,-570183.643
1502972100,25.5,370587804.7,905,-573350.3306
1502973000,25.75,377248477,888,-582221.0592
1502973900,26,382098253.4,871,-589361.7919
1502974800,26,380011457.8,854,-598407.7573
1502975700,26,379228099.6,837,-601545.4446
1502976600,26,373867085.9,845,-609929.746
1502977500,26,367669601.5,853,-615080.0661
1502978400,26,385146211,861,-619041.9773
1502979300,26,394712416.2,869,-620237.5629
1502980200,26,397438505.3,860.25,-622525.8737
1502981100,26,399243765.7,851.5,-623714.8877
1502982000,26,387950851.3,842.75,-622104.779
1502982900,26,370188066.7,834,-618245.6124
1502983800,26,362037501.1,819,-610800.6615
1502984700,26,367781680.2,804,-566354.855
1502985600,26,316900606.8,789,-534316.7328
1502986500,26,323669985.7,774,-505760.4641
1502987400,26,327824130.2,734.75,-496654.954
1502988300,26,333872125.6,695.5,-483558.2557
1502989200,25.675,326828819.9,656.25,-452553.7699
1502990100,25.35,322400881.8,617,-438681.254
1502991000,25.025,317154970.2,525.25,-415278.7585
1502991900,24.7,311849524.8,433.5,-388359.5655
1502992800,24.275,305974110.6,341.75,-360348.3865
1502993700,23.85,299967259.7,250,-329428.6168
1502994600,23.425,294438061.2,187.5,-301898.0296
1502995500,23,287740014,0,-253720.0035
1502996400,22.325,282023724.3,0,-228101.8108
1502997300,21.65,276742174.6,0,-211606.9377
1502998200,20.975,271437179.5,0,-196785.493
1502999100,20.3,266294546.1,0,-184753.786
1503000000,19.725,259451300.9,0,-175827.9785
1503000900,19.15,251515396.3,0,-167430.4606
1503001800,18.575,243377291.9,0,-159976.2962
1503002700,18,234599473.3,0,-153497.534
1503003600,17.5,202462156.1,0,0
1503004500,17,198810366.9,0,0
1503005400,16.5,197096501.1,0,-33554.34648
1503006300,16,192004101.6,0,-33094.19936
1503007200,15.5,182811489.7,0,0
1503008100,15,174911416.5,0,0
1503009000,14.5,168652993,0,-32003.46491
1503009900,14,211022116.4,0,-31297.78353
1503010800,13.75,207958436.3,0,0
1503011700,13.5,207357987.2,0,0
1503012600,13.25,161001650.3,0,-29905.23431
1503013500,13,210433785.2,0,-29903.09279
1503014400,13.25,209342266.8,0,0
1503015300,13.5,209597201.5,0,0
1503016200,13.75,173821403.1,0,-29912.77003
1503017100,14,212138120.4,0,-30527.85288
1503018000,13.75,210090058,0,0
1503018900,13.5,210276778.9,0,0
1503019800,13.25,168383868.2,0,-29221.19782
1503020700,13,212195057,0,-29447.32171
1503021600,13.75,210850231.9,0,0
1503022500,14.5,211746261.3,0,0
1503023400,15.25,184369748.9,0,-30407.51416
1503024300,16,211290551.4,0,-31659.95886
1503025200,15.5,217032431.5,0,0
1503026100,15,218191855.2,0,0
1503027000,14.5,179493416.3,0,-29523.74801
1503027900,14,210230983.8,0,-29810.71234
1503028800,13.75,208414951.5,0,0
1503029700,13.5,196466709.8,0,-37964.65751
1503030600,13.25,195206818.9,0,-36595.59672
1503031500,13,210015493.8,0,0
1503032400,13,214005738.4,0,-96239.6005
1503033300,13,196313002.3,149,-100170.9639
1503034200,13,202541362.4,229.25,-105406.9635
1503035100,13,203764878.3,309.5,-127645.1531
1503036000,14.5,217871303.7,389.75,-149121.6138
1503036900,16,231178330.6,470,-175560.4394
1503037800,17.5,244308429.6,513.75,-196138.7081
1503038700,19,256836631.6,557.5,-216805.0289
1503039600,19.75,286414298.7,601.25,-274458.0893
1503040500,20.5,297096798.4,645,-302996.035
1503041400,21.25,303833180.5,652,-325595.0868
1503042300,22,312844320.6,659,-348641.5989
1503043200,22.5,319836775.9,666,-378009.183
1503044100,23,326416708,673,-404886.3222
1503045000,23.5,333584359.6,674.5,-430500.9302
1503045900,24,342248335.6,676,-454382.9353
1503046800,24.5,346376914.7,677.5,-477520.9684
1503047700,25,355565588.8,679,-500033.7508
1503048600,25.5,362768846.8,682.75,-519310.0206
1503049500,26,366559828,686.5,-536613.3915
1503050400,26.5,373984203.2,690.25,-551598.4885
1503051300,27,375778305,694,-564319.9305
1503052200,27.5,378754684.7,681.25,-575533.5229
1503053100,28,380647928.6,668.5,-585044.5853
1503054000,28.25,360861120.9,655.75,-564863.4502
1503054900,28.5,365189961,643,-570267.3697
1503055800,28.75,365395875.3,636.5,-574744.5053
1503056700,29,366842624.2,630,-579475.25
1503057600,29.25,390999040.2,623.5,-614362.652
1503058500,29.5,389679697.4,617,-625618.5683
1503059400,29.75,394394104.1,622.75,-638059.6255
1503060300,30,397250582.5,628.5,-648926.4916
1503061200,30.25,395863739.7,634.25,-659523.0712
1503062100,30.5,401220959.9,640,-670538.3439
1503063000,30.75,403040917.6,651.25,-676535.2791
1503063900,31,406037952.6,662.5,-680423.6413
1503064800,31,411969314.3,673.75,-680534.5871
1503065700,31,410310856.1,685,-677959.0048
1503066600,31,412056595.3,671.75,-675531.6329
1503067500,31,411928283.1,658.5,-671931.5335
1503068400,30.75,410878396.6,645.25,-665644.2385
1503069300,30.5,409971705.6,632,-658297.1135
1503070200,30.25,407906145.2,634,-648361.1418
1503071100,30,405655594.4,636,-636862.1153
1503072000,30.25,360859043.4,638,-564963.4538
1503072900,30.5,361848865.9,640,-549380.6502
1503073800,30.75,360273839.9,611.75,-535377.6493
1503074700,31,359132746.7,583.5,-522327.9958
1503075600,30.25,346725246.8,555.25,-488451.2102
1503076500,29.5,342527528.5,527,-471079.0991
1503077400,28.75,337428774.3,447.25,-446276.6489
1503078300,28,332173790.3,367.5,-418278.977
1503079200,27.75,328729062,287.75,-392314.3786
1503080100,27.5,325170666.5,208,-362889.6229
1503081000,27.25,322363474.9,156,-338371.8478
1503081900,27,318349770.3,0,-295089.8457
1503082800,26.25,311798862.5,0,-270052.1767
1503083700,25.5,304809828.7,0,-253508.0239
1503084600,24.75,297731355.5,0,-238660.7345
1503085500,24,290444822.4,0,-224938.1251
1503086400,24,290441119.3,0,-215364.9575
1503087300,24,290762720.4,0,-206590.6338
1503088200,24,291082158.3,0,-198730.0936
1503089100,24,291330478.3,0,-191525.1231
1503090000,23.5,257852320,0,0
1503090900,23,252807687.7,0,0
1503091800,22.5,250635143.8,0,-40187.05261
1503092700,22,247255863.7,0,-38185.26851
1503093600,22,245497253.1,0,0
1503094500,22,247069764.8,0,-39389.37108
1503095400,22,247101752.9,0,-38423.41538
1503096300,22,245570487.7,0,0
1503097200,21.5,243077717.7,0,-38952.54729
1503098100,21,239006975.6,0,-37768.24583
1503099000,20.5,233313993.6,0,0
1503099900,20,230683497,0,-37368.70427
1503100800,19.75,228526223.3,0,-36482.45533
1503101700,19.5,224918410.3,0,0
1503102600,19.25,224410089.8,0,-36156.87811
1503103500,19,222343970.8,0,-35554.6409
1503104400,19,220630072.5,0,0
1503105300,19,222130652.2,0,-35470.09997
1503106200,19,222096788.4,0,-35354.54354
1503107100,19,220512005.2,0,0
1503108000,19,222024486.3,0,-35164.74624
1503108900,19,221989974.8,0,-35203.21326
1503109800,19,220402675.1,0,0
1503110700,19,221917418,0,-34951.44431
1503111600,19.25,232792080.7,0,-37328.99609
1503112500,19.5,232838460.7,0,0
1503113400,19.75,225055551.1,0,0
1503114300,20,228152774.3,0,-35863.818
1503115200,20,228265582.1,0,-35497.71459
1503116100,20,250706426.9,0,-8077.804016
1503117000,20,252283164.7,0,-47202.20316
1503117900,20,228224265.4,0,-37246.52697
1503118800,20,267445634.3,0,-141171.6705
1503119700,20,255432485.3,146,-130941.5449
1503120600,20,258866361.1,229,-160651.249
1503121500,20,259788409,312,-178431.7284
1503122400,20.75,265692550.1,395,-200102.3946
1503123300,21.5,272677791.8,478,-224694.7177
1503124200,22.25,279495484.4,543.25,-244770.5641
1503125100,23,286229363.9,608.5,-263724.1436
1503126000,23.5,295500811.5,673.75,-292355.2773
1503126900,24,300081028.1,739,-317357.757
1503127800,24.5,304626746.4,753,-334009.8552
1503128700,25,308098090.3,767,-357600.5198
1503129600,25.75,324712321.2,781,-380427.5059
1503130500,26.5,329060689.7,795,-405494.3219
1503131400,27.25,332861494.6,800.75,-429377.5833
1503132300,28,336559682.6,806.5,-452411.0065
1503133200,28.5,337167003.5,812.25,-473203.055
1503134100,29,340411899.6,818,-494530.2652
1503135000,29.5,342698035.3,844.25,-512005.0508
1503135900,30,345063946.2,870.5,-526472.224
1503136800,30.5,349548659.2,896.75,-540467.0521
1503137700,31,350930864,923,-551510.2706
1503138600,31.5,352947791.2,892.25,-562229.5551
1503139500,32,354664674.2,861.5,-573823.4132
1503140400,32,344258724.4,830.75,-558799.4654
1503141300,32,344623810.1,800,-562250.9534
1503142200,32,343600535.7,663,-557240.7544
1503143100,32,343052723.6,526,-550051.4499
1503144000,32.25,345305979.7,389,-547317.3667
1503144900,32.5,345522417.2,252,-541113.0901
1503145800,32.75,346932044.3,251.75,-544246.2676
1503146700,33,348083363.9,251.5,-548823.9646
1503147600,33,346568150.2,251.25,-550233.6344
1503148500,33,347551569.4,251,-553501.2756
1503149400,33,345565506.6,189.75,-530102.3798
1503150300,33,343508027.5,128.5,-500465.3963
1503151200,32.75,341878248.8,67.25,-463900.0537
1503152100,32.5,338178742,6,-424161.7482
1503153000,32.25,336565596.8,6,-405333.5343
1503153900,32,335020382.3,6,-391515.8683
1503154800,31.75,333559045.4,6,-378837.2518
1503155700,31.5,332168165.2,6,-366926.84
1503156600,31.25,330784702,4.5,-354896.8786
1503157500,31,329423251.8,3,-342926.599
1503158400,30,319164919,1.5,-140145.9819
1503159300,29,315814109.7,0,-147827.331
1503160200,28,311189569.8,0,-147654.0831
1503161100,27,305312959.8,0,-146448.4776
1503162000,26.5,276441877.9,0,0
1503162900,26,275757404.9,0,-42154.76173
1503163800,25.5,272830136.5,29,-40875.97826
1503164700,25,267801829.1,58,0
1503165600,24.5,265507820,87,-42727.58912
1503166500,24,263091435.7,116,-134164.1277
1503167400,23.5,271930625.8,87,-103474.3307
1503168300,23,267882979.2,0,-51047.67438
1503169200,22.75,252261410.2,0,-39183.71825
1503170100,22.5,249730285.9,0,0
1503171000,22.25,250183221.4,0,-40199.52027
1503171900,22,248977067.2,0,-38857.60871
1503172800,21.75,245606819.7,0,0
1503173700,21.5,245270803.8,0,-39604.99314
1503174600,21.25,243338220.5,0,-38594.05344
1503175500,21,239812100.3,0,0
1503176400,21.25,243585479.1,0,-39219.99538
1503177300,21.5,246074943.4,0,-38472.78585
1503178200,21.75,247048151.8,0,0
1503179100,22,251138909,0,-39308.13582
1503180000,21,244725119.6,0,-38338.80725
1503180900,20,235621480.2,0,0
1503181800,19,229103692.2,0,-36925.76698
1503182700,18,220616374.5,0,-35514.61331
1503183600,18,217948151.2,0,0
1503184500,18,218865523.7,0,-35312.886
1503185400,18,218288267.8,0,-35179.89759
1503186300,18,216157899.3,0,0
1503187200,17.75,216136184.5,0,-34575.14804
1503188100,17.5,214225323.4,0,-34560.85318
1503189000,17.25,210577025.3,0,0
1503189900,17,207857206.9,0,0
1503190800,17.25,211713443.7,0,-34236.24401
1503191700,17.5,212909760.4,0,-34153.05702
1503192600,17.75,212519438.1,0,0
1503193500,18,213616397.9,0,0
1503194400,18.25,216842602.8,0,-35031.20404
1503195300,18.5,218483848.6,0,-34773.82636
1503196200,18.75,218528375.8,0,0
1503197100,19,220084292,0,0
1503198000,19.25,223671358.6,0,-35554.26822
1503198900,19.5,225671452.4,0,-35436.11979
1503199800,19.75,226104798.7,0,0
1503200700,20,228078322.4,0,0
1503201600,20,229752240.1,0,-36104.0514
1503202500,20,229761086.2,0,-35720.5455
1503203400,20,228203317.1,0,0
1503204300,20,228194461.3,0,0
1503205200,19.75,228545053.1,0,-35940.34749
1503206100,19.5,227094475.5,62,-35477.42205
1503207000,19.25,224029953.8,99.5,0
1503207900,19,224017717.6,137,-35992.92713
1503208800,19.5,228196064.2,174.5,-36612.94447
1503209700,20,231187659.8,212,0
1503210600,20.5,251973539.6,160.5,-47929.0528
1503211500,21,257853616.1,109,-133794.8161
1503212400,22,249603611.4,57.5,-88519.06828
1503213300,23,257026081.7,6,-40295.865
1503214200,24,264199171.2,7.5,-39710.77921
1503215100,25,284871533.5,9,-9345.916037
1503216000,25,279874977.8,10.5,-51684.01781
1503216900,25,260731005.9,12,-41376.51985
1503217800,25,256413537.4,25.75,-93791.72751
1503218700,25,267920955.8,39.5,-150646.8881
1503219600,25.5,267982196.4,53.25,-53341.23506
1503220500,26,251399752.8,67,0
1503221400,26.5,269812191.9,98.5,-178294.8504
1503222300,27,272625560.6,130,-162769.3334
1503223200,27.25,257111675.3,161.5,0
1503224100,27.5,278254153.7,193,-229784.929
1503225000,27.75,280606533.7,182.25,-176671.3606
1503225900,28,266071600.9,171.5,0
1503226800,28.5,306264856.3,160.75,-285264.2273
1503227700,29,307144914.5,150,-192494.4326
1503228600,29.5,290695012,120,0
1503229500,30,312588655.8,90,-318673.8853
1503230400,29.75,309521777.8,60,-186058.5117
1503231300,29.5,291105013.4,30,0
1503232200,29.25,310591087.9,27,-308802.7762
1503233100,29,307503788.2,24,-181453.3841
1503234000,27.5,263688289.8,21,0
1503234900,26,280211161.3,18,-278303.3235
1503235800,24.5,281587644.6,59.5,-170359.1
1503236700,23,255346704.4,101,0
1503237600,22.75,274467204.2,142.5,-269179.4304
1503238500,22.5,270719242.4,184,-187191.7743
1503239400,22.25,250202025.1,138,0
1503240300,22,265419604.9,92,-258564.982
1503241200,22.5,263561591,46,-168816.6566
1503242100,23,244255753.5,0,0
1503243000,23.5,259974421.5,0,-190756.4542
1503243900,24,256222816.2,0,-160143.129
1503244800,23.75,241949072.7,0,0
1503245700,23.5,262374838.8,0,-175945.4982
1503246600,23.25,274310939.8,8.25,-158202.1249
1503247500,23,258896053.4,16.5,0
1503248400,23,262232628.4,24.75,-154966.6739
1503249300,23,279042568.1,33,-156570.3183
1503250200,23,273647364.9,57,-9984.318997
1503251100,23,269397074.6,81,-156732.8987
1503252000,23,284639422.6,105,-157123.3158
1503252900,23,271058216.3,129,-10071.60054
1503253800,23,259515485.7,96.75,-160932.8017
1503254700,23,273530151.4,0,-150855.6101
1503255600,22.75,281502666.6,0,-9673.586709
1503256500,22.5,266496769.1,0,-43367.32056
1503257400,22.25,256709054.3,0,-135858.5409
1503258300,22,253085485.6,0,-95311.38735
1503259200,21.75,260557631,0,-42440.06531
1503260100,21.5,258715470.5,0,-40751.07409
1503261000,21.25,245930299.5,0,0
1503261900,21,245574690.4,0,-41797.86653
1503262800,21,254759127.7,0,-40277.99094
1503263700,21,253167061.9,0,0
1503264600,21,245330069.9,0,-41381.76379
1503265500,21,245304612,0,-39975.54747
1503266400,20.75,251089250.8,0,0
1503267300,20.5,250464620.7,0,-40547.38092
1503268200,20.25,238899272.5,0,-39002.21557
1503269100,20,235127702.8,0,0
1503270000,20.25,248034880.5,0,-40048.03188
1503270900,20.5,250172896.1,0,-39204.24017
1503271800,20.75,241417988.7,0,0
1503272700,21,245115523.8,0,-40710.98689
1503273600,20.75,252612237.1,0,-39324.32469
1503274500,20.5,248911493.7,0,0
1503275400,20.25,238904987.6,0,-39795.66963
1503276300,20,236689010.8,0,-38530.1301
1503277200,19.725,242239950.6,0,0
1503278100,19.45,241492903.9,0,-38705.73669
1503279000,19.175,229806816.2,0,-37641.48071
1503279900,18.9,225892885.6,0,0
1503280800,18.675,234734153.3,0,-37595.96598
1503281700,18.45,232684829.5,0,-36826.30742
1503282600,18.225,219713916.3,0,0
1503283500,18,219193883.4,0,-36581.70548
1503284400,18,244673881.6,0,-125536.1958
1503285300,18,243096860.1,0,-89332.22855
1503286200,18,217458903,0,0
1503287100,18,218987549.2,0,-36357.43539
1503288000,17.75,226326615.2,0,-35561.23903
1503288900,17.5,242311814.9,0,-84472.4942
1503289800,17.25,230009504.9,0,-123538.4009
1503290700,17,219500403.3,0,-37059.18222
1503291600,17,267404308,0,-169846.0955
1503292500,17,233716019.8,127,-143579.1834
1503293400,17,239075829.3,208.5,-174147.94
1503294300,17,235095929.2,290,-191493.2972
1503295200,18.25,250615785.6,371.5,-219192.4707
1503296100,19.5,263619567.2,453,-246188.218
1503297000,20.75,274066707.4,501.25,-267446.4556
1503297900,22,284318081.1,549.5,-288752.6591
1503298800,22,321105857.1,597.75,-375523.3409
1503299700,22,325703588.7,646,-405671.4828
1503300600,22,330542401.5,642,-428113.3941
1503301500,22,335158722.7,638,-452952.4897
1503302400,22.5,350778129.2,634,-475037.1845
1503303300,23,355602144.8,630,-501151.1935
1503304200,23.5,355366505.4,481.5,-502209.6021
1503305100,24,353021390.2,333,-490479.51
1503306000,24.5,345901993.5,184.5,-473734.7043
1503306900,25,343373443.6,36,-455118.499
1503307800,25.5,342510027,73.75,-465135.9612
